source_index,lotName,waferIndex,label,split
1126,lot46,2.0,none,train
1127,lot46,3.0,none,train
1128,lot46,4.0,none,train
1130,lot46,6.0,none,train
1131,lot46,7.0,none,train
1132,lot46,8.0,none,train
1133,lot46,9.0,none,train
1134,lot46,10.0,none,train
1135,lot46,11.0,none,train
1136,lot46,12.0,none,train
1137,lot46,13.0,none,train
1138,lot46,14.0,none,train
1139,lot46,15.0,none,train
1140,lot46,16.0,none,train
1141,lot46,17.0,none,train
1142,lot46,18.0,none,train
1143,lot46,19.0,none,train
1144,lot46,20.0,none,train
1145,lot46,21.0,none,train
1146,lot46,22.0,none,train
1147,lot46,23.0,none,train
1148,lot46,24.0,none,train
1149,lot46,25.0,none,train
1150,lot47,1.0,none,train
1151,lot47,2.0,none,train
1152,lot47,3.0,none,train
1153,lot47,4.0,none,train
1154,lot47,5.0,none,train
1155,lot47,6.0,none,train
1156,lot47,7.0,none,train
1157,lot47,8.0,none,train
1158,lot47,9.0,none,train
1159,lot47,10.0,none,train
1160,lot47,11.0,none,train
1161,lot47,12.0,none,train
1162,lot47,13.0,none,train
1163,lot47,14.0,none,train
1165,lot47,16.0,none,train
1166,lot47,17.0,none,train
1167,lot47,18.0,none,train
1168,lot47,19.0,none,train
1169,lot47,20.0,none,train
1170,lot47,21.0,none,train
1172,lot47,23.0,none,train
1173,lot47,24.0,none,train
1174,lot47,25.0,none,train
1175,lot48,1.0,none,train
1176,lot48,2.0,none,train
1177,lot48,3.0,none,train
1178,lot48,4.0,none,train
1179,lot48,5.0,none,train
1181,lot48,7.0,none,train
1182,lot48,8.0,none,train
1183,lot48,9.0,none,train
1184,lot48,10.0,none,train
1186,lot48,12.0,none,train
1187,lot48,13.0,none,train
1188,lot48,14.0,none,train
1190,lot48,16.0,Edge-Loc,train
1191,lot48,17.0,none,train
1193,lot48,19.0,none,train
1194,lot48,20.0,none,train
1195,lot48,21.0,none,train
1196,lot48,22.0,none,train
1198,lot48,24.0,none,train
1199,lot48,25.0,Random,train
1200,lot49,1.0,none,train
1202,lot49,3.0,none,train
1203,lot49,4.0,none,train
1204,lot49,5.0,none,train
1207,lot49,8.0,none,train
1208,lot49,9.0,none,train
1209,lot49,10.0,none,train
1210,lot49,11.0,none,train
1211,lot49,12.0,none,train
1212,lot49,13.0,none,train
1213,lot49,14.0,none,train
1215,lot49,16.0,none,train
1216,lot49,17.0,none,train
1218,lot49,19.0,none,train
1220,lot49,21.0,none,train
1221,lot49,22.0,none,train
1222,lot49,23.0,none,train
1223,lot49,24.0,none,train
1224,lot49,25.0,none,train
1225,lot50,1.0,none,test
1226,lot50,2.0,none,test
1227,lot50,3.0,none,test
1228,lot50,4.0,none,test
1230,lot50,6.0,none,test
1231,lot50,7.0,none,test
1232,lot50,8.0,Edge-Loc,test
1233,lot50,9.0,none,test
1235,lot50,11.0,none,test
1236,lot50,12.0,none,test
1237,lot50,13.0,none,test
1238,lot50,14.0,none,test
1239,lot50,15.0,none,test
1241,lot50,17.0,none,test
1242,lot50,18.0,Loc,test
1243,lot50,19.0,none,test
1244,lot50,20.0,none,test
1246,lot50,22.0,none,test
1247,lot50,23.0,none,test
1248,lot50,24.0,none,test
1249,lot50,25.0,none,test
1250,lot51,1.0,none,train
1253,lot51,4.0,none,train
1254,lot51,5.0,none,train
1255,lot51,6.0,none,train
1256,lot51,7.0,none,train
1257,lot51,8.0,none,train
1258,lot51,9.0,none,train
1259,lot51,10.0,none,train
1261,lot51,12.0,none,train
1262,lot51,13.0,none,train
1263,lot51,14.0,none,train
1265,lot51,16.0,none,train
1266,lot51,17.0,none,train
1267,lot51,18.0,none,train
1268,lot51,19.0,none,train
1269,lot51,20.0,none,train
1270,lot51,21.0,none,train
1271,lot51,22.0,none,train
1273,lot51,24.0,none,train
1274,lot51,25.0,none,train
1275,lot52,1.0,none,train
1276,lot52,2.0,none,train
1277,lot52,3.0,none,train
1280,lot52,6.0,none,train
1281,lot52,7.0,none,train
1282,lot52,8.0,none,train
1283,lot52,9.0,none,train
1284,lot52,10.0,none,train
1285,lot52,11.0,none,train
1286,lot52,12.0,none,train
1287,lot52,13.0,none,train
1288,lot52,14.0,none,train
1289,lot52,15.0,none,train
1290,lot52,16.0,none,train
1291,lot52,17.0,none,train
1292,lot52,18.0,none,train
1293,lot52,19.0,none,train
1294,lot52,20.0,none,train
1295,lot52,21.0,none,train
1296,lot52,22.0,none,train
1298,lot52,24.0,none,train
1299,lot52,25.0,none,train
1300,lot53,1.0,none,test
1301,lot53,2.0,none,test
1302,lot53,3.0,none,test
1303,lot53,4.0,none,test
1304,lot53,5.0,none,test
1305,lot53,6.0,none,test
1306,lot53,7.0,none,test
1307,lot53,8.0,none,test
1308,lot53,9.0,none,test
1309,lot53,10.0,none,test
1311,lot53,12.0,none,test
1312,lot53,13.0,none,test
1313,lot53,14.0,none,test
1314,lot53,15.0,none,test
1315,lot53,16.0,none,test
1317,lot53,18.0,none,test
1318,lot53,19.0,none,test
1319,lot53,20.0,none,test
1320,lot53,21.0,none,test
1321,lot53,22.0,none,test
1322,lot53,23.0,none,test
1323,lot53,24.0,none,test
1324,lot53,25.0,none,test
1325,lot54,1.0,none,train
1326,lot54,2.0,none,train
1328,lot54,4.0,none,train
1329,lot54,5.0,none,train
1330,lot54,6.0,none,train
1331,lot54,7.0,none,train
1332,lot54,8.0,none,train
1333,lot54,9.0,none,train
1334,lot54,10.0,Edge-Loc,train
1335,lot54,11.0,none,train
1336,lot54,12.0,none,train
1337,lot54,13.0,none,train
1338,lot54,14.0,none,train
1339,lot54,15.0,none,train
1340,lot54,16.0,none,train
1341,lot54,17.0,none,train
1343,lot54,19.0,none,train
1344,lot54,20.0,none,train
1345,lot54,21.0,none,train
1346,lot54,22.0,none,train
1347,lot54,23.0,none,train
1349,lot54,25.0,none,train
1350,lot55,1.0,none,train
1351,lot55,2.0,none,train
1353,lot55,4.0,none,train
1354,lot55,5.0,none,train
1355,lot55,6.0,none,train
1356,lot55,7.0,none,train
1357,lot55,8.0,none,train
1360,lot55,11.0,none,train
1361,lot55,12.0,none,train
1362,lot55,13.0,none,train
1363,lot55,14.0,none,train
1365,lot55,16.0,none,train
1367,lot55,18.0,none,train
1368,lot55,19.0,none,train
1369,lot55,20.0,none,train
1370,lot55,21.0,none,train
1371,lot55,22.0,none,train
1372,lot55,23.0,none,train
1375,lot56,1.0,none,train
1376,lot56,2.0,none,train
1377,lot56,3.0,none,train
1378,lot56,4.0,none,train
1380,lot56,6.0,none,train
1382,lot56,8.0,none,train
1383,lot56,9.0,none,train
1385,lot56,11.0,none,train
1386,lot56,12.0,none,train
1387,lot56,13.0,none,train
1388,lot56,14.0,none,train
1389,lot56,15.0,none,train
1390,lot56,16.0,none,train
1391,lot56,17.0,none,train
1392,lot56,18.0,none,train
1393,lot56,19.0,none,train
1395,lot56,21.0,none,train
1396,lot56,22.0,none,train
1397,lot56,23.0,none,train
1398,lot56,24.0,none,train
1399,lot56,25.0,none,train
1401,lot57,2.0,none,train
1402,lot57,3.0,none,train
1403,lot57,4.0,none,train
1405,lot57,6.0,none,train
1407,lot57,8.0,none,train
1408,lot57,9.0,none,train
1409,lot57,10.0,none,train
1410,lot57,11.0,none,train
1411,lot57,12.0,none,train
1412,lot57,13.0,none,train
1413,lot57,14.0,none,train
1414,lot57,15.0,none,train
1415,lot57,16.0,none,train
1416,lot57,17.0,none,train
1417,lot57,18.0,none,train
1419,lot57,20.0,none,train
1420,lot57,21.0,none,train
1421,lot57,22.0,none,train
1422,lot57,23.0,none,train
1423,lot57,24.0,none,train
1424,lot57,25.0,none,train
1425,lot58,1.0,none,val
1426,lot58,2.0,none,val
1427,lot58,3.0,none,val
1428,lot58,4.0,none,val
1429,lot58,5.0,none,val
1430,lot58,6.0,none,val
1431,lot58,7.0,none,val
1432,lot58,8.0,none,val
1434,lot58,10.0,none,val
1435,lot58,11.0,none,val
1436,lot58,12.0,none,val
1437,lot58,13.0,none,val
1438,lot58,14.0,none,val
1439,lot58,15.0,none,val
1440,lot58,16.0,none,val
1441,lot58,17.0,none,val
1442,lot58,18.0,none,val
1443,lot58,19.0,none,val
1445,lot58,21.0,none,val
1446,lot58,22.0,none,val
1447,lot58,23.0,none,val
1448,lot58,24.0,none,val
1449,lot58,25.0,none,val
1450,lot59,1.0,none,train
1451,lot59,2.0,none,train
1453,lot59,4.0,none,train
1455,lot59,6.0,none,train
1456,lot59,7.0,none,train
1457,lot59,8.0,none,train
1459,lot59,10.0,none,train
1460,lot59,11.0,none,train
1461,lot59,12.0,none,train
1462,lot59,13.0,none,train
1463,lot59,14.0,Edge-Loc,train
1464,lot59,15.0,none,train
1465,lot59,16.0,none,train
1468,lot59,19.0,none,train
1469,lot59,20.0,none,train
1470,lot59,21.0,none,train
1471,lot59,22.0,none,train
1473,lot59,24.0,none,train
1474,lot59,25.0,none,train
1475,lot60,1.0,none,train
1476,lot60,2.0,none,train
1477,lot60,3.0,none,train
1478,lot60,4.0,none,train
1479,lot60,5.0,none,train
1480,lot60,6.0,none,train
1481,lot60,7.0,none,train
1482,lot60,8.0,none,train
1483,lot60,9.0,none,train
1485,lot60,11.0,none,train
1486,lot60,12.0,none,train
1487,lot60,13.0,none,train
1488,lot60,14.0,none,train
1490,lot60,16.0,none,train
1491,lot60,17.0,none,train
1492,lot60,18.0,none,train
1493,lot60,19.0,none,train
1494,lot60,20.0,none,train
1495,lot60,21.0,none,train
1496,lot60,22.0,none,train
1497,lot60,23.0,none,train
1498,lot60,24.0,none,train
1499,lot60,25.0,none,train
1500,lot61,1.0,none,val
1501,lot61,2.0,none,val
1503,lot61,4.0,none,val
1504,lot61,5.0,none,val
1505,lot61,6.0,none,val
1506,lot61,7.0,none,val
1508,lot61,9.0,none,val
1509,lot61,10.0,none,val
1510,lot61,11.0,Edge-Loc,val
1511,lot61,12.0,none,val
1512,lot61,13.0,none,val
1513,lot61,14.0,none,val
1514,lot61,15.0,none,val
1515,lot61,16.0,Edge-Loc,val
1516,lot61,17.0,none,val
1517,lot61,18.0,none,val
1518,lot61,19.0,none,val
1519,lot61,20.0,none,val
1520,lot61,21.0,none,val
1521,lot61,22.0,none,val
1523,lot61,24.0,none,val
1525,lot62,1.0,none,train
1526,lot62,2.0,none,train
1527,lot62,3.0,none,train
1528,lot62,4.0,none,train
1530,lot62,6.0,none,train
1531,lot62,7.0,none,train
1532,lot62,8.0,none,train
1533,lot62,9.0,none,train
1534,lot62,10.0,none,train
1535,lot62,11.0,none,train
1536,lot62,12.0,none,train
1538,lot62,14.0,none,train
1539,lot62,15.0,none,train
1541,lot62,17.0,none,train
1542,lot62,18.0,none,train
1543,lot62,19.0,none,train
1544,lot62,20.0,none,train
1545,lot62,21.0,none,train
1546,lot62,22.0,none,train
1547,lot62,23.0,none,train
1550,lot63,1.0,none,train
1551,lot63,2.0,none,train
1552,lot63,3.0,none,train
1553,lot63,4.0,none,train
1554,lot63,5.0,none,train
1555,lot63,6.0,none,train
1556,lot63,7.0,none,train
1557,lot63,8.0,none,train
1558,lot63,9.0,none,train
1560,lot63,11.0,none,train
1561,lot63,12.0,none,train
1562,lot63,13.0,Random,train
1563,lot63,14.0,none,train
1564,lot63,15.0,none,train
1565,lot63,16.0,none,train
1566,lot63,17.0,none,train
1567,lot63,18.0,none,train
1568,lot63,19.0,none,train
1569,lot63,20.0,none,train
1570,lot63,21.0,none,train
1571,lot63,22.0,none,train
1572,lot63,23.0,none,train
1573,lot63,24.0,none,train
1574,lot63,25.0,Loc,train
1576,lot64,2.0,none,train
1577,lot64,3.0,none,train
1578,lot64,4.0,none,train
1579,lot64,5.0,none,train
1580,lot64,6.0,none,train
1581,lot64,7.0,none,train
1582,lot64,8.0,none,train
1584,lot64,10.0,none,train
1585,lot64,11.0,none,train
1586,lot64,12.0,none,train
1587,lot64,13.0,none,train
1588,lot64,14.0,none,train
1589,lot64,15.0,none,train
1590,lot64,16.0,none,train
1592,lot64,18.0,Scratch,train
1593,lot64,19.0,none,train
1595,lot64,21.0,none,train
1596,lot64,22.0,none,train
1597,lot64,23.0,none,train
1598,lot64,24.0,none,train
1599,lot64,25.0,none,train
1600,lot65,1.0,none,train
1601,lot65,2.0,none,train
1602,lot65,3.0,none,train
1603,lot65,4.0,none,train
1604,lot65,5.0,none,train
1606,lot65,7.0,none,train
1607,lot65,8.0,none,train
1609,lot65,10.0,none,train
1610,lot65,11.0,none,train
1613,lot65,14.0,none,train
1614,lot65,15.0,none,train
1615,lot65,16.0,none,train
1616,lot65,17.0,none,train
1618,lot65,19.0,none,train
1620,lot65,21.0,none,train
1621,lot65,22.0,none,train
1623,lot65,24.0,none,train
1624,lot65,25.0,none,train
1626,lot66,2.0,none,test
1627,lot66,3.0,none,test
1628,lot66,4.0,none,test
1629,lot66,5.0,none,test
1630,lot66,6.0,none,test
1631,lot66,7.0,none,test
1632,lot66,8.0,none,test
1633,lot66,9.0,none,test
1636,lot66,12.0,none,test
1637,lot66,13.0,none,test
1638,lot66,14.0,none,test
1639,lot66,15.0,none,test
1640,lot66,16.0,none,test
1641,lot66,17.0,none,test
1642,lot66,18.0,none,test
1643,lot66,19.0,none,test
1644,lot66,20.0,none,test
1645,lot66,21.0,none,test
1646,lot66,22.0,none,test
1647,lot66,23.0,none,test
1648,lot66,24.0,none,test
1649,lot66,25.0,none,test
1651,lot67,2.0,none,train
1652,lot67,3.0,none,train
1653,lot67,4.0,none,train
1654,lot67,5.0,none,train
1655,lot67,6.0,none,train
1656,lot67,7.0,none,train
1658,lot67,9.0,none,train
1659,lot67,10.0,none,train
1660,lot67,11.0,Loc,train
1662,lot67,13.0,none,train
1664,lot67,15.0,none,train
1665,lot67,16.0,none,train
1666,lot67,17.0,none,train
1668,lot67,19.0,none,train
1669,lot67,20.0,none,train
1670,lot67,21.0,none,train
1671,lot67,22.0,none,train
1672,lot67,23.0,none,train
1673,lot67,24.0,none,train
1674,lot67,25.0,none,train
1675,lot68,1.0,none,train
1676,lot68,2.0,none,train
1677,lot68,3.0,none,train
1678,lot68,4.0,none,train
1680,lot68,6.0,none,train
1681,lot68,7.0,none,train
1682,lot68,8.0,none,train
1683,lot68,9.0,none,train
1684,lot68,10.0,none,train
1685,lot68,11.0,none,train
1686,lot68,12.0,none,train
1688,lot68,14.0,none,train
1689,lot68,15.0,none,train
1690,lot68,16.0,none,train
1691,lot68,17.0,none,train
1692,lot68,18.0,none,train
1693,lot68,19.0,none,train
1694,lot68,20.0,none,train
1695,lot68,21.0,none,train
1696,lot68,22.0,none,train
1697,lot68,23.0,none,train
1698,lot68,24.0,none,train
1699,lot68,25.0,none,train
1700,lot69,1.0,none,test
1701,lot69,2.0,none,test
1703,lot69,4.0,none,test
1704,lot69,5.0,none,test
1705,lot69,6.0,none,test
1706,lot69,7.0,none,test
1707,lot69,8.0,none,test
1708,lot69,9.0,none,test
1709,lot69,10.0,none,test
1710,lot69,11.0,none,test
1711,lot69,12.0,none,test
1712,lot69,13.0,none,test
1713,lot69,14.0,none,test
1714,lot69,15.0,none,test
1715,lot69,16.0,none,test
1716,lot69,17.0,none,test
1717,lot69,18.0,none,test
1718,lot69,19.0,none,test
1719,lot69,20.0,none,test
1720,lot69,21.0,none,test
1721,lot69,22.0,Random,test
1722,lot69,23.0,none,test
1723,lot69,24.0,none,test
1724,lot69,25.0,none,test
1726,lot70,2.0,none,test
1727,lot70,3.0,none,test
1728,lot70,4.0,none,test
1729,lot70,5.0,none,test
1730,lot70,6.0,none,test
1731,lot70,7.0,none,test
1732,lot70,8.0,none,test
1733,lot70,9.0,none,test
1734,lot70,10.0,none,test
1735,lot70,11.0,none,test
1736,lot70,12.0,none,test
1737,lot70,13.0,none,test
1738,lot70,14.0,none,test
1739,lot70,15.0,none,test
1740,lot70,16.0,none,test
1742,lot70,18.0,none,test
1743,lot70,19.0,none,test
1744,lot70,20.0,none,test
1745,lot70,21.0,none,test
1746,lot70,22.0,none,test
1747,lot70,23.0,none,test
1748,lot70,24.0,none,test
1749,lot70,25.0,none,test
1750,lot71,1.0,none,val
1751,lot71,2.0,none,val
1752,lot71,3.0,none,val
1753,lot71,4.0,none,val
1754,lot71,5.0,none,val
1755,lot71,6.0,none,val
1756,lot71,7.0,none,val
1757,lot71,8.0,none,val
1758,lot71,9.0,none,val
1759,lot71,10.0,none,val
1762,lot71,13.0,none,val
1763,lot71,14.0,none,val
1764,lot71,15.0,none,val
1766,lot71,17.0,none,val
1767,lot71,18.0,Loc,val
1768,lot71,19.0,none,val
1769,lot71,20.0,none,val
1770,lot71,21.0,none,val
1771,lot71,22.0,none,val
1773,lot71,24.0,none,val
1774,lot71,25.0,none,val
1775,lot72,1.0,none,val
1776,lot72,2.0,none,val
1777,lot72,3.0,none,val
1778,lot72,4.0,none,val
1779,lot72,5.0,none,val
1780,lot72,6.0,none,val
1781,lot72,7.0,none,val
1782,lot72,8.0,none,val
1783,lot72,9.0,none,val
1786,lot72,12.0,none,val
1787,lot72,13.0,none,val
1788,lot72,14.0,none,val
1789,lot72,15.0,none,val
1790,lot72,16.0,none,val
1791,lot72,17.0,none,val
1792,lot72,18.0,none,val
1795,lot72,21.0,none,val
1796,lot72,22.0,none,val
1797,lot72,23.0,none,val
1798,lot72,24.0,none,val
1799,lot72,25.0,none,val
1817,lot74,1.0,none,train
1818,lot74,2.0,none,train
1819,lot74,3.0,none,train
1820,lot74,4.0,none,train
1821,lot74,5.0,none,train
1822,lot74,6.0,none,train
1823,lot74,7.0,none,train
1824,lot74,8.0,none,train
1825,lot74,9.0,none,train
1826,lot74,10.0,none,train
1827,lot74,11.0,none,train
1828,lot74,12.0,none,train
1829,lot74,13.0,none,train
1830,lot74,14.0,none,train
1831,lot74,15.0,none,train
1832,lot74,16.0,none,train
1834,lot74,18.0,none,train
1835,lot74,19.0,none,train
1836,lot74,20.0,none,train
1837,lot74,21.0,none,train
1838,lot74,22.0,none,train
1839,lot74,23.0,none,train
1840,lot74,24.0,none,train
1842,lot75,1.0,none,train
1843,lot75,2.0,none,train
1844,lot75,3.0,none,train
1845,lot75,4.0,none,train
1846,lot75,5.0,none,train
1847,lot75,6.0,none,train
1848,lot75,7.0,none,train
1849,lot75,8.0,none,train
1851,lot75,10.0,none,train
1852,lot75,11.0,none,train
1853,lot75,12.0,none,train
1855,lot75,14.0,none,train
1856,lot75,15.0,none,train
1857,lot75,16.0,none,train
1859,lot75,18.0,none,train
1860,lot75,19.0,none,train
1861,lot75,20.0,none,train
1862,lot75,21.0,none,train
1864,lot75,23.0,none,train
1865,lot75,24.0,none,train
1866,lot75,25.0,none,train
1867,lot76,1.0,none,val
1869,lot76,3.0,none,val
1870,lot76,4.0,none,val
1872,lot76,6.0,none,val
1873,lot76,7.0,none,val
1874,lot76,8.0,none,val
1875,lot76,9.0,none,val
1876,lot76,10.0,none,val
1877,lot76,11.0,none,val
1878,lot76,12.0,none,val
1879,lot76,13.0,none,val
1880,lot76,14.0,none,val
1881,lot76,15.0,none,val
1882,lot76,16.0,none,val
1883,lot76,17.0,none,val
1884,lot76,18.0,none,val
1885,lot76,19.0,none,val
1886,lot76,20.0,none,val
1887,lot76,21.0,none,val
1888,lot76,22.0,none,val
1889,lot76,23.0,none,val
1890,lot76,24.0,none,val
1891,lot76,25.0,none,val
1892,lot77,1.0,none,val
1893,lot77,2.0,none,val
1894,lot77,3.0,none,val
1895,lot77,4.0,none,val
1896,lot77,5.0,none,val
1897,lot77,6.0,none,val
1898,lot77,7.0,none,val
1900,lot77,9.0,none,val
1901,lot77,10.0,none,val
1902,lot77,11.0,none,val
1904,lot77,13.0,none,val
1905,lot77,14.0,none,val
1906,lot77,15.0,none,val
1907,lot77,16.0,none,val
1908,lot77,17.0,none,val
1909,lot77,18.0,none,val
1910,lot77,19.0,Edge-Loc,val
1911,lot77,20.0,none,val
1912,lot77,21.0,none,val
1913,lot77,22.0,none,val
1914,lot77,23.0,none,val
1915,lot77,24.0,none,val
1917,lot78,1.0,none,test
1918,lot78,2.0,none,test
1919,lot78,3.0,none,test
1920,lot78,4.0,none,test
1921,lot78,5.0,none,test
1922,lot78,6.0,none,test
1923,lot78,7.0,none,test
1925,lot78,9.0,none,test
1926,lot78,10.0,none,test
1927,lot78,11.0,none,test
1928,lot78,12.0,none,test
1929,lot78,13.0,none,test
1931,lot78,15.0,none,test
1932,lot78,16.0,none,test
1934,lot78,18.0,none,test
1935,lot78,19.0,none,test
1936,lot78,20.0,none,test
1938,lot78,22.0,none,test
1939,lot78,23.0,none,test
1941,lot78,25.0,none,test
1942,lot79,1.0,none,train
1943,lot79,2.0,none,train
1944,lot79,3.0,none,train
1945,lot79,4.0,none,train
1946,lot79,5.0,none,train
1947,lot79,6.0,none,train
1948,lot79,7.0,none,train
1949,lot79,8.0,none,train
1950,lot79,9.0,none,train
1951,lot79,10.0,none,train
1952,lot79,11.0,none,train
1953,lot79,12.0,none,train
1954,lot79,13.0,none,train
1955,lot79,14.0,none,train
1956,lot79,15.0,none,train
1957,lot79,16.0,none,train
1958,lot79,17.0,none,train
1959,lot79,18.0,none,train
1960,lot79,19.0,none,train
1961,lot79,20.0,none,train
1962,lot79,21.0,Loc,train
1963,lot79,22.0,none,train
1964,lot79,23.0,none,train
1965,lot79,24.0,none,train
1967,lot80,1.0,none,train
1968,lot80,2.0,none,train
1969,lot80,3.0,none,train
1970,lot80,4.0,none,train
1971,lot80,5.0,none,train
1972,lot80,6.0,none,train
1974,lot80,8.0,none,train
1975,lot80,9.0,none,train
1976,lot80,10.0,none,train
1977,lot80,11.0,none,train
1978,lot80,12.0,none,train
1979,lot80,13.0,none,train
1980,lot80,14.0,none,train
1981,lot80,15.0,none,train
1982,lot80,16.0,none,train
1983,lot80,17.0,none,train
1985,lot80,19.0,none,train
1987,lot80,21.0,none,train
1988,lot80,22.0,none,train
1989,lot80,23.0,none,train
1990,lot80,24.0,none,train
1991,lot80,25.0,none,train
1992,lot81,1.0,none,train
1993,lot81,2.0,none,train
1994,lot81,3.0,none,train
1995,lot81,4.0,none,train
1996,lot81,5.0,none,train
1997,lot81,6.0,none,train
1998,lot81,7.0,none,train
1999,lot81,8.0,Loc,train
2000,lot81,9.0,none,train
2001,lot81,10.0,none,train
2002,lot81,11.0,Edge-Loc,train
2003,lot81,12.0,none,train
2004,lot81,13.0,none,train
2005,lot81,14.0,none,train
2006,lot81,15.0,none,train
2007,lot81,16.0,none,train
2008,lot81,17.0,none,train
2009,lot81,18.0,none,train
2010,lot81,19.0,none,train
2011,lot81,20.0,none,train
2013,lot81,22.0,none,train
2014,lot81,23.0,none,train
2015,lot81,24.0,none,train
2016,lot81,25.0,none,train
2017,lot82,1.0,none,train
2018,lot82,2.0,none,train
2019,lot82,3.0,Edge-Loc,train
2021,lot82,5.0,none,train
2022,lot82,6.0,none,train
2023,lot82,7.0,none,train
2024,lot82,8.0,none,train
2025,lot82,9.0,none,train
2026,lot82,10.0,none,train
2027,lot82,11.0,none,train
2028,lot82,12.0,none,train
2029,lot82,13.0,none,train
2030,lot82,14.0,none,train
2032,lot82,16.0,none,train
2033,lot82,17.0,none,train
2034,lot82,18.0,none,train
2035,lot82,19.0,none,train
2036,lot82,20.0,none,train
2037,lot82,21.0,none,train
2038,lot82,22.0,none,train
2039,lot82,23.0,none,train
2040,lot82,24.0,none,train
2041,lot82,25.0,none,train
2043,lot83,2.0,Edge-Loc,train
2044,lot83,3.0,none,train
2045,lot83,4.0,none,train
2047,lot83,6.0,none,train
2048,lot83,7.0,none,train
2049,lot83,8.0,none,train
2050,lot83,9.0,none,train
